title,link,source,published_date,snippet,sentiment
Alibaba releases AI model it says surpasses DeepSeek,https://www.reuters.com/technology/artificial-intelligence/alibaba-releases-ai-model-it-claims-surpasses-deepseek-v3-2025-01-29/,Reuters,2025-01-30 20:58:23.531344,The unusual timing of the Qwen 2.5-Max's release points to the pressure DeepSeek's meteoric rise in the past three weeks has placed on overseas rivals and...,Neutral
DeepSeek AI: What you need to know about the ChatGPT rival,https://mashable.com/article/deepseek-ai-chatgpt-rival-what-to-know,Mashable,2025-01-30 20:58:23.531351,"In a matter of days, DeepSeek has surged to the top of AI industry consciousness. Here's why it's suddenly become a major threat to OpenAI and ChatGPT.",Neutral
"Cloud Giants Offer DeepSeek AI, Restricted by Many Orgs, to Devs",https://virtualizationreview.com/Articles/2025/01/30/Cloud-Giants-Offer-DeepSeek-AI-Restricted-by-Many-Orgs.aspx,Virtualization Review,2025-01-30 20:58:23.531358,"Microsoft, Amazon and Google have all embraced new open-source DeepSeek AI technology from a Chinese company, despite its usage being banned by many...",Negative
DeepSeek AI shakes American swagger and upends assumptions,https://www.bbc.com/news/articles/cd643wx888qo,BBC,2025-01-30 20:58:23.531365,"The speed at which the new Chinese AI app DeepSeek has shaken the technology industry, the markets and the bullish sense of American superiority in the...",Neutral
"DeepSeek AI raises national security concerns, U.S. officials say",https://www.cbsnews.com/news/deepseek-ai-raises-national-security-concerns-trump/,CBS News,2025-01-30 20:58:23.531372,"As Chinese AI application DeepSeek attracts hordes of American users, Trump administration officials, lawmakers and cybersecurity experts are expressing...",Positive
Italy Bans Chinese DeepSeek AI Over Data Privacy and Ethical Concerns,https://thehackernews.com/2025/01/italy-bans-chinese-deepseek-ai-over.html,The Hacker News,2025-01-31 20:58:23.531379,"Italy's data protection watchdog has blocked Chinese artificial intelligence (AI) firm DeepSeek's service within the country, citing a lack of information...",Positive
China's DeepSeek AI dethrones ChatGPT on App Store: Here's what you should know,https://www.cnbc.com/2025/01/27/chinas-deepseek-ai-tops-chatgpt-app-store-what-you-should-know.html,CNBC,2025-01-30 20:58:23.531386,"The buzz around Chinese AI startup DeepSeek began picking up steam earlier this month, when the startup released R1, its model that rivals OpenAI's o1.",Neutral
What DeepSeek Revealed About the Future of U.S.-China Competition,https://foreignpolicy.com/2025/02/03/deepseek-china-ai-artificial-intelligence-united-states-tech-competition/,Foreign Policy,2025-02-03 20:58:23.531393,"The Chinese start-up DeepSeek stunned the world and roiled stock markets last week with its release of DeepSeek-R1, an open-source generative artificial...",Neutral
"What is DeepSeek, and why is it causing Nvidia and other stocks to slump?",https://www.cbsnews.com/news/what-is-deepseek-ai-china-stock-nvidia-nvda-asml/,CBS News,2025-01-30 20:58:23.531400,"Chinese startup DeepSeek has debuted an AI app that challenges OpenAI's ChatGPT and other U.S. rivals, sending a shock through Wall Street.",Neutral
Here's what DeepSeek AI does better than OpenAI's ChatGPT,https://mashable.com/article/deepseek-ai-vs-openai-chatgpt,Mashable,2025-01-30 20:58:23.531407,"DeepSeek, a new open-source AI model from China, is disrupting the tech industry by outperforming Big Tech models like ChatGPT in technical tasks and...",Positive
"DeepSeek AI Database Exposed: Over 1 Million Log Lines, Secret Keys Leaked",https://thehackernews.com/2025/01/deepseek-ai-database-exposed-over-1.html,The Hacker News,2025-01-30 20:58:23.531414,"Buzzy Chinese artificial intelligence (AI) startup DeepSeek, which has had a meteoric rise in popularity in recent days, left one of its databases exposed...",Negative
US tech shares recover some losses from steep DeepSeek selloff,https://www.reuters.com/technology/tech-stock-selloff-deepens-deepseek-triggers-ai-rethink-2025-01-28/,Reuters,2025-01-30 20:58:23.531421,"NEW YORK/BENGALURU/LONDON, Jan 28 (Reuters) - Technology shares on Tuesday regained some ground lost with AI chip leader Nvidia (NVDA.",Negative
Scientists flock to DeepSeek: how they’re using the blockbuster AI model,https://www.nature.com/articles/d41586-025-00275-0,Nature,2025-01-30 20:58:23.531428,Researchers are testing how well the open model can perform scientific tasks — in topics from mathematics to cognitive neuroscience.,Positive
"Chinese state-linked accounts hyped DeepSeek AI launch ahead of US stock rout, Graphika says",https://www.reuters.com/technology/artificial-intelligence/chinese-state-linked-accounts-hyped-deepseek-ai-launch-ahead-us-stock-rout-2025-01-31/,Reuters,2025-01-31 20:58:23.531435,"NEW YORK, Jan 30 (Reuters) - Chinese state-linked social media accounts amplified narratives celebrating the launch of Chinese startup DeepSeek's AI models...",Neutral
DeepSeek is bad for Silicon Valley. But it might be great for you.,https://www.vox.com/technology/397330/deepseek-openai-chatgpt-gemini-nvidia-china,Vox,2025-01-30 20:58:23.531442,"The DeepSeek saga that's transforming AI, explained.",Positive
DeepSeek is giving the world a window into Chinese censorship and information control,https://www.cnn.com/2025/01/29/china/deepseek-ai-china-censorship-moderation-intl-hnk/index.html,CNN,2025-01-30 20:58:23.531449,"Previously little-known Chinese startup DeepSeek has dominated headlines and app charts in recent days thanks to its new AI chatbot, which sparked a global...",Positive
DeepSeek says it built its chatbot cheap. What does that mean for AI's energy needs and the climate?,https://apnews.com/article/deepseek-ai-china-climate-fossil-fuels-00c594310b22afbf150559d08b43d3a5,AP News,2025-01-30 20:58:23.531456,Chinese artificial intelligence startup DeepSeek stunned markets and AI experts with its claim that it built its immensely popular chatbot at a fraction of...,Positive
"How DeepSeek stacks up against popular AI models, in three charts",https://www.nbcnews.com/data-graphics/deepseek-ai-comparison-openai-chatgpt-google-gemini-meta-llama-rcna189568,NBC News,2025-01-30 20:58:23.531463,The Chinese artificial intelligence model's innovative design allows it to outperform other popular models at significantly lower costs.,Positive
"China's DeepSeek AI rattles Wall Street, but questions remain",https://www.voanews.com/a/china-s-deepseek-ai-rattles-wall-street-but-questions-remain-/7952661.html,Voice of America English News,2025-01-30 20:58:23.531470,Chinese researchers backed by a Hangzhou-based hedge fund recently released a new version of a large language model (LLM) called DeepSeek-R1 that rivals the...,Neutral
DeepSeek AI is now on top of Apple's App Store,https://mashable.com/article/deepseek-chatgpt-apple-app-store,Mashable,2025-01-30 20:58:23.531476,"Chinese AI assistant DeepSeek has risen to the top of Apple's App Store, surpassing OpenAI's ChatGPT.",Positive
Nvidia and Microsoft shares steady after DeepSeek AI app shock,https://www.bbc.com/news/articles/c4gpq01rvd4o,BBC,2025-01-30 20:58:23.531483,US tech stocks were steady on Tuesday after they slumped on Monday following the sudden rise of Chinese-made artificial intelligence (AI) app DeepSeek.,Negative
"Why China Startup DeepSeek Could Spell Trouble For Nvidia, AI Stocks",https://www.investors.com/news/technology/deepseek-ai-stocks-nvidia-artificial-intelligence-capital-spending/,Investor's Business Daily,2025-01-30 20:58:23.531490,China's DeepSeek startup roiled artificial intelligence-driven stocks on Monday as Wall Street mulled huge investments by technology industry giants.,Negative
"DeepSeek AI Disrupts Industry with Low-Cost, High-Performance Model",https://www.channelinsider.com/news-and-trends/deepseek-ai-model-disrupts-industry/,Channel Insider,2025-01-31 20:58:23.531497,"Chinese AI startup DeepSeek challenges OpenAI with a low-cost, high-performance model, raising industry, security, and regulatory concerns.",Neutral
What's the big deal with DeepSeek AI?,https://the-cfo.io/2025/01/30/whats-the-big-deal-with-deepseek-ai/,The CFO,2025-01-30 20:58:23.531504,"For years, artificial intelligence has followed a familiar script: Silicon Valley builds, Wall Street reacts, and the world takes note. But DeepSeek...",Neutral
DeepSeek: What lies under the bonnet of the new AI chatbot?,https://www.bbc.com/future/article/20250131-what-does-deepseeks-new-app-mean-for-the-future-of-ai,BBC,2025-02-01 20:58:23.531511,Tumbling stock market values and wild claims have accompanied the release of a new AI chatbot by a small Chinese company. What makes it so different?,Negative
Opinion | DeepSeek AI Is the Competition America Needs,https://www.wsj.com/opinion/deepseek-is-the-competition-america-needs-on-ai-china-futility-of-us-policy-subsidies-sanctions-13818a0a,WSJ,2025-01-30 20:58:23.531518,"The success of DeepSeek, the Chinese rival to American goliaths with radically more cost-effective artificial intelligence, reveals the futility of U.S....",Neutral
DeepSeek: Making Sense of the Reaction—and Overreaction,https://www.cfr.org/article/deepseek-making-sense-reaction-and-overreaction,Council on Foreign Relations,2025-01-31 20:58:23.531525,CFR fellows weigh in on the global reaction to the release of Chinese AI model DeepSeek and what it means for U.S.-China competition.,Negative
DeepSeek vs. ChatGPT fuels debate over AI building blocks,https://www.voanews.com/a/deepseek-vs-chatgpt-fuels-debate-over-ai-building-blocks/7958031.html,Voice of America English News,2025-01-31 20:58:23.531532,"When Chinese startup DeepSeek released its AI model this month, it was hailed as a breakthrough, a sign that China's artificial intelligence companies could...",Negative
Taiwan bans government departments from using DeepSeek AI,https://www.reuters.com/technology/taiwan-bans-government-departments-using-deepseek-ai-2025-02-03/,Reuters,2025-02-03 20:58:23.531539,"Taiwan on Monday banned government departments from using Chinese startup DeepSeek's artificial intelligence (AI) service as it was a security risk,...",Neutral
Dutch privacy watchdog to launch investigation into China's DeepSeek AI,https://www.reuters.com/technology/artificial-intelligence/dutch-privacy-watchdog-launch-investigation-into-chinas-deepseek-ai-2025-01-31/,Reuters,2025-01-31 20:58:23.531546,The Netherlands' privacy watchdog AP on Friday said it will launch an investigation into Chinese artificial intelligence firm DeepSeek's data collection...,Neutral
DeepSeek’s Popular AI App Is Explicitly Sending US Data to China,https://www.wired.com/story/deepseek-ai-china-privacy-data/,WIRED,2025-01-30 20:58:23.531592,"Amid ongoing fears over TikTok, Chinese generative AI platform DeepSeek says it's sending heaps of US user data straight to its home country,...",Positive
DeepSeek AI skyrockets in popularity; Alibaba and ChatGPT launch new AI models,https://www.usatoday.com/story/tech/news/2025/01/31/deepseek-ai-trump-wakeup-call/78097990007/,USA Today,2025-01-31 20:58:23.531606,"Competition is heating up for artificial intelligence — this time with a shakeup from the Chinese startup DeepSeek, which released an AI model that the...",Positive
China's DeepSeek AI Model Shocks the World: Should You Sell Your Nvidia Stock?,https://www.fool.com/investing/2025/01/27/chinas-deepseek-ai-model-shocks-world-sell-nvidia/,The Motley Fool,2025-01-30 20:58:23.531615,"Could Nvidia's (NVDA 3.08%) magical two-year run be coming to an end? Up until now, there has been insatiable demand for Nvidia's latest and greatest...",Negative
7 Ways to Think About the DeepSeek AI Freak-out,https://nymag.com/intelligencer/article/deepseek-r1-ai-panic-impact-commentary-analysis.html,New York Magazine,2025-01-30 20:58:23.531638,"Last week, a Chinese AI company called DeepSeek triggered a shock wave of excitement and panic in the artificial-intelligence community after it released...",Neutral
Trump: DeepSeek's AI should be a 'wakeup call' to US industry,https://www.reuters.com/world/us/trump-deepseeks-ai-should-be-wakeup-call-us-industry-2025-01-27/,Reuters,2025-01-30 20:58:23.531658,U.S. President Donald Trump said on Monday that Chinese startup DeepSeek's technology should act as spur for American companies and said it was good that...,Neutral
DeepSeek AI claims services are facing ‘large-scale malicious attacks’,https://cyberscoop.com/deepseek-website-malicious-attack-ai-china/,CyberScoop,2025-01-30 20:58:23.531668,"As its low-cost AI model receives accolades, the Chinese company says ongoing attacks on its services are making it harder for new users to sign up.",Neutral
